,종가,오픈,고가,저가,변동 %,날짜
3101,1824.66,1854.29,1860.46,1823.1,-1.64,2013-07-03
3102,1839.14,1830.49,1840.38,1825.62,0.79,2013-07-04
3103,1833.31,1848.97,1857.39,1828.75,-0.32,2013-07-05
3104,1816.85,1830.81,1840.57,1809.72,-0.9,2013-07-08
3105,1830.35,1828.63,1831.35,1815.03,0.74,2013-07-09
3106,1824.16,1835.94,1836.91,1818.94,-0.34,2013-07-10
3107,1877.6,1840.34,1877.6,1840.34,2.93,2013-07-11
3108,1869.98,1873.66,1873.66,1863.4,-0.41,2013-07-12
3109,1875.16,1870.26,1877.46,1847.82,0.28,2013-07-15
3110,1866.36,1875.53,1875.68,1860.37,-0.47,2013-07-16
3111,1887.49,1871.29,1894.7,1856.55,1.13,2013-07-17
3112,1875.48,1883.07,1885.01,1870.78,-0.64,2013-07-18
3113,1871.41,1880.44,1881.4,1861.43,-0.22,2013-07-19
3114,1880.35,1880.81,1894.41,1873.17,0.48,2013-07-22
3115,1904.15,1890.55,1904.15,1885.57,1.27,2013-07-23
3116,1912.08,1904.07,1914.41,1901.15,0.42,2013-07-24
3117,1909.61,1906.57,1913.91,1904.44,-0.13,2013-07-25
3118,1910.81,1912.05,1915.97,1902.47,0.06,2013-07-26
3119,1899.89,1908.66,1912.57,1899.02,-0.57,2013-07-29
3120,1917.05,1901.88,1917.11,1900.54,0.9,2013-07-30
3121,1914.03,1915.47,1920.6,1910.82,-0.16,2013-07-31
3122,1920.74,1916.56,1925.32,1906.74,0.35,2013-08-01
3123,1923.38,1936.26,1939.28,1920.98,0.14,2013-08-02
3124,1916.22,1920.83,1925.6,1915.69,-0.37,2013-08-05
3125,1906.62,1914.06,1914.06,1895.87,-0.5,2013-08-06
3126,1878.33,1892.47,1895.5,1878.33,-1.48,2013-08-07
3127,1883.97,1884.58,1896.07,1879.13,0.3,2013-08-08
3128,1880.71,1884.57,1888.79,1876.07,-0.17,2013-08-09
3129,1884.83,1878.5,1894.42,1878.33,0.22,2013-08-12
3130,1913.03,1893.42,1913.03,1890.78,1.5,2013-08-13
3131,1923.91,1912.59,1925.1,1908.92,0.57,2013-08-14
3132,1920.11,1903.72,1927.59,1901.7,-0.2,2013-08-16
3133,1917.64,1917.32,1918.71,1909.8,-0.13,2013-08-19
3134,1887.85,1910.3,1923.42,1885.93,-1.55,2013-08-20
3135,1867.46,1891.01,1894.74,1863.6,-1.08,2013-08-21
3136,1849.12,1847.94,1858.5,1838.52,-0.98,2013-08-22
3137,1870.16,1861.58,1876.14,1854.67,1.14,2013-08-23
3138,1887.86,1876.59,1890.38,1876.59,0.95,2013-08-26
3139,1885.84,1883.71,1896.63,1881.44,-0.11,2013-08-27
3140,1884.52,1862.51,1885.35,1861.56,-0.07,2013-08-28
3141,1907.54,1892.03,1914.9,1891.59,1.22,2013-08-29
3142,1926.36,1918.91,1926.37,1910.37,0.99,2013-08-30
3143,1924.81,1925.32,1932.46,1921.01,-0.08,2013-09-02
3144,1933.74,1934.24,1940.99,1928.09,0.46,2013-09-03
3145,1933.03,1929.6,1938.26,1921.93,-0.04,2013-09-04
3146,1951.65,1943.66,1954.21,1937.82,0.96,2013-09-05
3147,1955.31,1954.11,1962.15,1949.01,0.19,2013-09-06
3148,1974.67,1964.09,1974.67,1962.62,0.99,2013-09-09
3149,1994.06,1978.08,1994.06,1974.59,0.98,2013-09-10
3150,2003.85,1995.96,2003.85,1987.4,0.49,2013-09-11
3151,2004.06,2004.67,2017.48,1995.16,0.01,2013-09-12
3152,1994.32,1994.95,2004.87,1992.26,-0.49,2013-09-13
3153,2013.37,2011.69,2018.02,2004.45,0.96,2013-09-16
3154,2005.58,2009.31,2009.31,1994.31,-0.39,2013-09-17
3155,2009.41,2000.72,2015.18,1994.77,0.19,2013-09-23
3156,2007.1,2001.51,2011.11,1990.36,-0.11,2013-09-24
3157,1998.06,2004.53,2006.88,1988.87,-0.45,2013-09-25
3158,2007.32,1992.1,2007.32,1991.1,0.46,2013-09-26
3159,2011.8,2012.26,2016.34,2008.25,0.22,2013-09-27
3160,1996.96,2002.02,2005.41,1994.22,-0.74,2013-09-30
3161,1998.87,1997.62,2012.52,1991.22,0.1,2013-10-01
3162,1999.47,2012.07,2012.82,1999.02,0.03,2013-10-02
3163,1996.98,1999.92,2004.65,1985.63,-0.12,2013-10-04
3164,1994.42,1997.17,2002.61,1991.02,-0.13,2013-10-07
3165,2002.76,1987.97,2002.78,1981.21,0.42,2013-10-08
3166,2001.4,2000.91,2010.0,1997.66,-0.07,2013-10-10
3167,2024.9,2018.01,2028.11,2012.66,1.17,2013-10-11
3168,2020.27,2026.07,2026.79,2019.65,-0.23,2013-10-14
3169,2040.96,2034.69,2045.5,2033.84,1.02,2013-10-15
3170,2034.61,2040.03,2049.5,2033.75,-0.31,2013-10-16
3171,2040.61,2051.19,2052.44,2035.96,0.29,2013-10-17
3172,2052.4,2046.56,2052.4,2041.36,0.58,2013-10-18
3173,2053.01,2054.16,2060.18,2047.83,0.03,2013-10-21
3174,2056.12,2051.01,2056.12,2045.45,0.15,2013-10-22
3175,2035.75,2062.81,2063.28,2035.75,-0.99,2013-10-23
3176,2046.69,2034.96,2046.69,2027.93,0.54,2013-10-24
3177,2034.39,2047.46,2047.46,2023.82,-0.6,2013-10-25
3178,2048.14,2037.28,2048.14,2030.9,0.68,2013-10-28
3179,2051.76,2046.67,2053.78,2039.46,0.18,2013-10-29
3180,2059.58,2055.0,2059.58,2043.93,0.38,2013-10-30
3181,2030.09,2050.96,2055.59,2030.09,-1.43,2013-10-31
3182,2039.42,2037.25,2041.23,2030.57,0.46,2013-11-01
3183,2025.17,2035.08,2035.84,2022.91,-0.7,2013-11-04
3184,2013.93,2027.62,2029.6,2010.2,-0.56,2013-11-05
3185,2013.67,2015.32,2023.52,2011.41,-0.01,2013-11-06
3186,2004.04,2014.85,2017.55,2000.6,-0.48,2013-11-07
3187,1984.87,1987.21,1998.59,1984.86,-0.96,2013-11-08
3188,1977.3,1995.86,1995.86,1973.05,-0.38,2013-11-11
3189,1995.48,1983.94,2000.41,1983.89,0.92,2013-11-12
3190,1963.56,1993.16,1993.16,1963.56,-1.6,2013-11-13
3191,1967.56,1980.2,1981.89,1963.42,0.2,2013-11-14
3192,2005.64,1980.99,2006.31,1980.99,1.94,2013-11-15
3193,2010.81,2014.24,2018.17,2009.76,0.26,2013-11-18
3194,2031.64,2009.95,2033.91,2009.47,1.04,2013-11-19
3195,2017.24,2028.34,2029.61,2010.74,-0.71,2013-11-20
3196,1993.78,2013.71,2013.71,1985.65,-1.16,2013-11-21
3197,2006.23,2002.15,2011.2,1992.48,0.62,2013-11-22
3198,2015.98,2020.0,2031.11,2015.98,0.49,2013-11-25
3199,2022.64,2008.19,2022.66,1998.9,0.33,2013-11-26
3200,2028.81,2016.28,2028.81,2010.84,0.31,2013-11-27
3201,2045.77,2039.73,2047.66,2037.73,0.84,2013-11-28
3202,2044.87,2044.85,2050.7,2038.46,-0.04,2013-11-29
3203,2030.78,2050.45,2052.88,2029.1,-0.69,2013-12-02
3204,2009.36,2023.62,2028.07,2008.55,-1.05,2013-12-03
3205,1986.8,1998.69,2006.71,1986.8,-1.12,2013-12-04
3206,1984.77,1993.73,1994.32,1971.44,-0.1,2013-12-05
3207,1980.41,1982.99,1990.55,1980.4,-0.22,2013-12-06
3208,2000.38,2000.52,2003.97,1997.58,1.01,2013-12-09
3209,1993.45,2000.03,2001.33,1989.41,-0.35,2013-12-10
3210,1977.97,1987.22,2000.15,1972.87,-0.78,2013-12-11
3211,1967.93,1966.44,1970.51,1958.99,-0.51,2013-12-12
3212,1962.91,1963.04,1963.81,1947.44,-0.26,2013-12-13
3213,1961.15,1960.6,1970.25,1956.63,-0.09,2013-12-16
3214,1965.74,1977.94,1979.62,1962.22,0.23,2013-12-17
3215,1974.63,1971.85,1982.42,1966.18,0.45,2013-12-18
3216,1975.65,1996.79,1997.02,1969.95,0.05,2013-12-19
3217,1983.35,1973.12,1984.44,1972.59,0.39,2013-12-20
3218,1996.89,1993.45,2000.07,1989.0,0.68,2013-12-23
3219,2001.59,2000.24,2007.34,1994.34,0.24,2013-12-24
3220,1999.3,2004.25,2009.96,1997.34,-0.11,2013-12-26
3221,2002.28,1994.05,2004.55,1987.58,0.15,2013-12-27
3222,2011.34,2004.32,2011.34,1998.61,0.45,2013-12-30
3223,2011.34,2004.32,2011.34,1998.61,0.0,2013-12-31
3224,1967.19,2013.11,2013.89,1967.19,-2.2,2014-01-02
3225,1946.14,1963.72,1964.63,1936.15,-1.07,2014-01-03
3226,1953.28,1947.62,1961.85,1943.74,0.37,2014-01-06
3227,1959.44,1947.65,1965.74,1947.08,0.32,2014-01-07
3228,1958.96,1965.5,1966.95,1950.02,-0.02,2014-01-08
3229,1946.11,1962.3,1964.59,1946.11,-0.66,2014-01-09
3230,1938.54,1949.53,1956.97,1931.16,-0.39,2014-01-10
3231,1948.92,1947.38,1954.07,1942.83,0.54,2014-01-13
3232,1946.07,1942.79,1961.73,1939.31,-0.15,2014-01-14
3233,1953.28,1956.43,1956.84,1945.87,0.37,2014-01-15
3234,1957.32,1957.91,1965.27,1955.79,0.21,2014-01-16
3235,1944.48,1958.5,1962.64,1943.13,-0.66,2014-01-17
3236,1953.78,1945.99,1955.28,1934.38,0.48,2014-01-20
3237,1963.89,1955.26,1965.43,1949.56,0.52,2014-01-21
3238,1970.42,1960.46,1970.42,1959.57,0.33,2014-01-22
3239,1947.59,1968.77,1969.04,1947.01,-1.16,2014-01-23
3240,1940.56,1941.55,1947.01,1924.49,-0.36,2014-01-24
3241,1910.34,1905.91,1918.68,1899.76,-1.56,2014-01-27
3242,1916.93,1907.18,1919.26,1904.05,0.34,2014-01-28
3243,1941.15,1925.93,1941.71,1925.52,1.26,2014-01-29
3244,1919.96,1930.09,1931.81,1917.64,-1.09,2014-02-03
3245,1886.85,1894.96,1898.08,1885.53,-1.72,2014-02-04
3246,1891.32,1897.95,1901.4,1888.47,0.24,2014-02-05
3247,1907.89,1897.35,1910.91,1897.35,0.88,2014-02-06
3248,1922.5,1922.45,1923.25,1910.9,0.77,2014-02-07
3249,1923.3,1928.13,1928.39,1916.4,0.04,2014-02-10
3250,1932.06,1924.45,1935.29,1920.55,0.46,2014-02-11
3251,1935.84,1942.23,1942.23,1933.54,0.2,2014-02-12
3252,1926.96,1936.62,1944.73,1924.39,-0.46,2014-02-13
3253,1940.28,1930.14,1946.81,1930.14,0.69,2014-02-14
3254,1946.36,1951.74,1955.04,1942.94,0.31,2014-02-17
3255,1946.91,1946.88,1951.06,1935.6,0.03,2014-02-18
3256,1942.93,1944.7,1944.7,1932.44,-0.2,2014-02-19
3257,1930.57,1932.9,1941.13,1927.53,-0.64,2014-02-20
3258,1957.83,1948.03,1957.83,1946.68,1.41,2014-02-21
3259,1949.05,1958.06,1961.41,1943.86,-0.45,2014-02-24
3260,1964.86,1958.3,1964.86,1955.7,0.81,2014-02-25
3261,1970.77,1963.45,1973.88,1955.92,0.3,2014-02-26
3262,1978.43,1969.85,1980.37,1965.7,0.39,2014-02-27
3263,1979.99,1976.48,1981.15,1972.65,0.08,2014-02-28
3264,1964.69,1967.9,1969.16,1955.11,-0.77,2014-03-03
3265,1954.11,1954.58,1963.56,1952.61,-0.54,2014-03-04
3266,1971.24,1973.28,1977.3,1970.28,0.88,2014-03-05
3267,1975.62,1973.67,1975.62,1968.17,0.22,2014-03-06
3268,1974.68,1979.7,1983.53,1968.66,-0.05,2014-03-07
3269,1954.42,1967.63,1967.66,1951.96,-1.03,2014-03-10
3270,1963.87,1957.22,1963.87,1951.2,0.48,2014-03-11
3271,1932.54,1957.67,1958.09,1930.48,-1.6,2014-03-12
3272,1934.38,1940.35,1946.28,1931.75,0.1,2014-03-13
3273,1919.9,1916.07,1927.89,1913.64,-0.75,2014-03-14
3274,1927.53,1921.15,1928.43,1919.61,0.4,2014-03-17
3275,1940.21,1941.12,1946.14,1931.83,0.66,2014-03-18
3276,1937.68,1947.34,1948.15,1935.27,-0.13,2014-03-19
3277,1919.52,1934.15,1934.63,1919.37,-0.94,2014-03-20
3278,1934.94,1930.24,1935.18,1927.85,0.8,2014-03-21
3279,1945.55,1937.06,1950.54,1937.06,0.55,2014-03-24
3280,1941.25,1940.9,1946.09,1936.62,-0.22,2014-03-25
3281,1964.31,1954.6,1965.44,1953.69,1.19,2014-03-26
3282,1977.97,1963.66,1979.7,1963.1,0.7,2014-03-27
3283,1981.0,1972.63,1985.5,1971.25,0.15,2014-03-28
3284,1985.61,1988.73,1989.8,1973.05,0.23,2014-03-31
3285,1991.98,1983.78,1991.98,1976.06,0.32,2014-04-01
3286,1997.25,2000.13,2001.26,1995.08,0.26,2014-04-02
3287,1993.7,1999.42,2007.88,1992.16,-0.18,2014-04-03
3288,1988.09,1987.84,1993.96,1985.76,-0.28,2014-04-04
3289,1989.7,1984.29,1992.18,1978.63,0.08,2014-04-07
3290,1993.03,1977.61,1994.58,1977.61,0.17,2014-04-08
3291,1998.95,1997.98,2001.15,1992.12,0.3,2014-04-09
3292,2008.61,2007.71,2008.98,1995.79,0.48,2014-04-10
3293,1997.44,1985.28,1997.44,1985.16,-0.56,2014-04-11
3294,1997.02,1993.81,2001.0,1993.07,-0.02,2014-04-14
3295,1992.27,2008.49,2009.04,1990.34,-0.24,2014-04-15
3296,1992.21,1994.31,1995.86,1986.25,-0.0,2014-04-16
3297,1992.05,2000.47,2001.29,1984.98,-0.01,2014-04-17
3298,2004.28,1998.52,2005.22,1998.26,0.61,2014-04-18
3299,1999.22,2006.21,2006.95,1993.53,-0.25,2014-04-21
3300,2004.22,2000.94,2004.42,1991.47,0.25,2014-04-22
3301,2000.37,2010.06,2013.09,1999.78,-0.19,2014-04-23
3302,1998.34,2006.38,2007.17,1993.18,-0.1,2014-04-24
3303,1971.66,1996.61,1996.64,1971.66,-1.34,2014-04-25
3304,1969.26,1969.04,1976.56,1969.04,-0.12,2014-04-28
3305,1964.77,1974.67,1976.17,1960.36,-0.23,2014-04-29
3306,1961.79,1973.56,1974.33,1955.15,-0.15,2014-04-30
3307,1959.44,1966.29,1968.5,1956.32,-0.12,2014-05-02
3308,1939.88,1964.19,1964.19,1939.55,-1.0,2014-05-07
3309,1950.6,1945.94,1950.6,1934.72,0.55,2014-05-08
3310,1956.55,1953.48,1958.34,1949.64,0.31,2014-05-09
3311,1964.94,1956.26,1966.64,1950.91,0.43,2014-05-12
3312,1982.93,1973.08,1988.41,1969.6,0.92,2014-05-13
3313,2010.83,1990.99,2010.85,1990.79,1.41,2014-05-14
3314,2010.2,2007.88,2015.37,2006.38,-0.03,2014-05-15
3315,2013.44,2003.48,2013.44,1997.27,0.16,2014-05-16
3316,2015.14,2013.79,2015.53,2002.89,0.08,2014-05-19
3317,2011.26,2011.85,2014.46,2004.32,-0.19,2014-05-20
3318,2008.33,2003.48,2015.63,2001.74,-0.15,2014-05-21
3319,2015.59,2015.41,2022.59,2011.6,0.36,2014-05-22
3320,2017.17,2013.09,2017.96,2011.76,0.08,2014-05-23
3321,2010.35,2016.21,2020.96,2008.14,-0.34,2014-05-26
3322,1997.63,2014.87,2016.73,1988.44,-0.63,2014-05-27
3323,2017.06,2000.26,2017.06,1997.89,0.97,2014-05-28
3324,2012.26,2020.67,2021.96,2009.23,-0.24,2014-05-29
3325,1994.96,2015.37,2019.17,1994.96,-0.86,2014-05-30
3326,2002.0,1998.81,2006.93,1995.69,0.35,2014-06-02
3327,2008.56,2006.31,2008.56,1990.72,0.33,2014-06-03
3328,1995.48,2007.2,2007.2,1986.95,-0.65,2014-06-05
3329,1990.04,2004.73,2008.86,1986.53,-0.27,2014-06-09
3330,2011.8,2000.89,2011.87,1996.21,1.09,2014-06-10
3331,2014.67,2009.51,2016.78,2006.73,0.14,2014-06-11
3332,2011.65,2013.6,2015.8,2003.57,-0.15,2014-06-12
3333,1990.85,2005.55,2005.55,1984.04,-1.03,2014-06-13
3334,1993.59,1986.86,1995.86,1985.3,0.14,2014-06-16
3335,2001.55,1994.89,2002.96,1991.53,0.4,2014-06-17
3336,1989.49,2002.26,2002.26,1987.03,-0.6,2014-06-18
3337,1992.03,1994.23,1999.11,1985.89,0.13,2014-06-19
3338,1968.07,1990.71,1990.73,1965.12,-1.2,2014-06-20
3339,1974.92,1975.1,1980.31,1971.61,0.35,2014-06-23
3340,1994.35,1976.24,1998.31,1976.24,0.98,2014-06-24
3341,1981.77,1992.69,1993.6,1980.78,-0.63,2014-06-25
3342,1995.05,1983.0,1997.08,1982.48,0.67,2014-06-26
3343,1988.51,1990.9,1997.01,1983.88,-0.33,2014-06-27
3344,2002.21,1996.13,2002.21,1992.65,0.69,2014-06-30
3345,1999.0,1993.29,1999.0,1987.89,-0.16,2014-07-01
3346,2015.28,2008.0,2016.36,2002.4,0.81,2014-07-02
3347,2010.97,2015.99,2015.99,2007.86,-0.21,2014-07-03
3348,2009.66,2018.35,2018.35,2005.84,-0.07,2014-07-04
3349,2005.12,2007.53,2009.32,1998.03,-0.23,2014-07-07
3350,2006.66,2003.55,2009.22,1997.87,0.08,2014-07-08
3351,2000.5,1997.57,2000.89,1992.42,-0.31,2014-07-09
3352,2002.84,2004.63,2006.5,1999.96,0.12,2014-07-10
3353,1988.74,1988.93,1993.46,1985.53,-0.7,2014-07-11
3354,1993.88,1998.26,2001.11,1993.57,0.26,2014-07-14
3355,2012.72,2004.93,2015.54,2004.49,0.94,2014-07-15
3356,2013.48,2015.67,2018.05,2008.99,0.04,2014-07-16
3357,2020.9,2020.52,2025.41,2018.77,0.37,2014-07-17
3358,2019.42,2007.12,2019.42,2006.01,-0.07,2014-07-18
3359,2018.5,2028.02,2030.61,2016.42,-0.05,2014-07-21
3360,2028.93,2021.18,2028.93,2017.76,0.52,2014-07-22
3361,2028.32,2032.73,2035.24,2025.0,-0.03,2014-07-23
3362,2026.62,2032.94,2034.72,2021.22,-0.08,2014-07-24
3363,2033.85,2030.04,2036.2,2027.33,0.36,2014-07-25
3364,2048.81,2035.96,2053.84,2035.96,0.74,2014-07-28
3365,2061.97,2054.03,2065.96,2053.41,0.64,2014-07-29
3366,2082.61,2064.47,2093.08,2062.88,1.0,2014-07-30
3367,2076.12,2081.75,2090.57,2070.78,-0.31,2014-07-31
3368,2073.1,2063.71,2079.81,2062.54,-0.15,2014-08-01
3369,2080.42,2080.77,2083.05,2067.17,0.35,2014-08-04
3370,2066.26,2076.17,2077.73,2058.92,-0.68,2014-08-05
3371,2060.73,2062.93,2068.08,2055.68,-0.27,2014-08-06
3372,2054.51,2062.24,2063.53,2047.75,-0.3,2014-08-07
3373,2031.1,2049.51,2051.06,2026.56,-1.14,2014-08-08
3374,2039.37,2048.18,2048.18,2037.8,0.41,2014-08-11
3375,2041.47,2048.39,2055.85,2038.14,0.1,2014-08-12
3376,2062.36,2046.68,2062.36,2043.11,1.02,2014-08-13
3377,2063.22,2065.69,2073.42,2056.06,0.04,2014-08-14
3378,2053.13,2070.95,2073.05,2053.13,-0.49,2014-08-18
3379,2071.14,2065.19,2074.43,2064.34,0.88,2014-08-19
3380,2072.78,2080.77,2082.21,2063.61,0.08,2014-08-20
3381,2044.21,2067.63,2068.22,2041.91,-1.38,2014-08-21
3382,2056.7,2048.24,2058.46,2046.54,0.61,2014-08-22
3383,2060.89,2049.16,2062.23,2044.2,0.2,2014-08-25
3384,2068.05,2069.07,2072.42,2065.15,0.35,2014-08-26
3385,2074.93,2075.45,2081.83,2070.77,0.33,2014-08-27
3386,2075.76,2083.03,2088.86,2072.14,0.04,2014-08-28
3387,2068.54,2070.73,2073.03,2060.14,-0.35,2014-08-29
3388,2067.86,2067.8,2072.59,2062.3,-0.03,2014-09-01
3389,2051.58,2065.97,2066.0,2049.15,-0.79,2014-09-02
3390,2051.2,2050.09,2054.08,2040.44,-0.02,2014-09-03
3391,2056.26,2059.05,2065.27,2050.79,0.25,2014-09-04
3392,2049.41,2053.18,2059.04,2044.68,-0.33,2014-09-05
3393,2034.16,2046.97,2052.16,2034.13,-0.74,2014-09-11
3394,2041.86,2042.51,2048.21,2037.37,0.38,2014-09-12
3395,2035.82,2039.03,2040.08,2028.8,-0.3,2014-09-15
3396,2042.92,2039.92,2045.65,2036.23,0.35,2014-09-16
3397,2062.61,2052.06,2062.62,2051.11,0.96,2014-09-17
3398,2047.74,2058.21,2063.26,2044.17,-0.72,2014-09-18
3399,2053.82,2057.56,2062.37,2053.66,0.3,2014-09-19
3400,2039.27,2053.3,2053.3,2032.36,-0.71,2014-09-22
3401,2028.91,2028.9,2036.25,2025.16,-0.51,2014-09-23
3402,2035.64,2024.75,2036.26,2019.91,0.33,2014-09-24
3403,2034.11,2045.66,2046.26,2030.09,-0.08,2014-09-25
3404,2031.64,2019.17,2031.65,2018.7,-0.12,2014-09-26
3405,2026.6,2035.93,2036.44,2021.37,-0.25,2014-09-29
3406,2020.09,2023.18,2029.17,2007.3,-0.32,2014-09-30
3407,1991.54,2013.47,2013.47,1989.84,-1.41,2014-10-01
3408,1976.16,1984.43,1985.06,1966.17,-0.77,2014-10-02
3409,1968.39,1987.89,1988.39,1968.3,-0.39,2014-10-06
3410,1972.91,1979.83,1982.96,1966.22,0.23,2014-10-07
3411,1965.25,1957.9,1974.27,1957.9,-0.39,2014-10-08
3412,1940.92,1953.98,1953.98,1931.88,-1.24,2014-10-10
3413,1927.21,1919.48,1932.37,1918.48,-0.71,2014-10-13
3414,1929.25,1933.45,1940.21,1926.87,0.11,2014-10-14
3415,1925.91,1932.11,1938.85,1918.77,-0.17,2014-10-15
3416,1918.83,1911.45,1922.94,1904.77,-0.37,2014-10-16
3417,1900.66,1923.51,1923.51,1896.54,-0.95,2014-10-17
3418,1930.06,1918.84,1933.12,1917.54,1.55,2014-10-20
3419,1915.28,1923.62,1923.62,1911.03,-0.77,2014-10-21
3420,1936.97,1936.91,1936.99,1924.21,1.13,2014-10-22
3421,1931.65,1932.43,1944.45,1924.14,-0.27,2014-10-23
3422,1925.69,1942.46,1942.72,1916.84,-0.31,2014-10-24
3423,1931.97,1933.91,1939.25,1929.26,0.33,2014-10-27
3424,1925.68,1935.46,1936.28,1924.37,-0.33,2014-10-28
3425,1961.17,1938.8,1961.49,1931.59,1.84,2014-10-29
3426,1958.93,1956.92,1959.49,1944.24,-0.11,2014-10-30
3427,1964.43,1963.26,1967.08,1951.07,0.28,2014-10-31
3428,1952.97,1959.66,1961.04,1947.83,-0.58,2014-11-03
3429,1935.19,1950.15,1956.73,1928.52,-0.91,2014-11-04
3430,1931.43,1938.61,1944.5,1928.99,-0.19,2014-11-05
3431,1936.48,1933.45,1939.32,1923.05,0.26,2014-11-06
3432,1939.87,1935.75,1943.26,1932.17,0.18,2014-11-07
3433,1958.23,1952.79,1965.35,1952.79,0.95,2014-11-10
3434,1963.0,1957.87,1965.41,1956.23,0.24,2014-11-11
3435,1967.27,1965.21,1974.69,1961.66,0.22,2014-11-12
3436,1960.51,1970.64,1973.33,1954.88,-0.34,2014-11-13
3437,1945.14,1959.64,1959.64,1940.49,-0.78,2014-11-14
3438,1943.63,1941.83,1948.33,1935.95,-0.08,2014-11-17
3439,1967.01,1951.93,1967.01,1951.93,1.2,2014-11-18
3440,1966.87,1974.41,1974.41,1959.21,-0.01,2014-11-19
3441,1958.04,1960.72,1962.69,1952.44,-0.45,2014-11-20
3442,1964.84,1966.89,1969.43,1959.81,0.35,2014-11-21
3443,1978.54,1982.48,1985.18,1974.37,0.7,2014-11-24
3444,1980.21,1981.52,1981.85,1973.8,0.08,2014-11-25
3445,1980.84,1984.83,1985.43,1972.95,0.03,2014-11-26
3446,1982.09,1993.65,1994.82,1982.08,0.06,2014-11-27
3447,1980.78,1983.22,1984.73,1975.66,-0.07,2014-11-28
3448,1965.22,1971.95,1971.97,1962.15,-0.79,2014-12-01
3449,1965.83,1959.4,1965.83,1954.4,0.03,2014-12-02
3450,1969.91,1969.57,1973.96,1964.77,0.21,2014-12-03
3451,1986.61,1976.3,1988.56,1976.1,0.85,2014-12-04
3452,1986.62,1986.6,1989.17,1983.36,0.0,2014-12-05
3453,1978.95,1988.8,1990.04,1976.89,-0.39,2014-12-08
3454,1970.95,1977.05,1977.15,1968.85,-0.4,2014-12-09
3455,1945.56,1964.04,1966.11,1943.27,-1.29,2014-12-10
